Anno,Codice_Regione,Regione,Codice_Provincia,Provincia,Codice_Comune,Codice_Catastale,Comune,Popolazione
2019,01,Piemonte,001,Torino,001001,A074,Agliè,2635
2019,01,Piemonte,001,Torino,001002,A109,Airasca,3681
2019,01,Piemonte,001,Torino,001003,A117,Ala di Stura,453
2019,01,Piemonte,001,Torino,001004,A157,Albiano d'Ivrea,1646
2019,01,Piemonte,001,Torino,001006,A218,Almese,6378
2019,01,Piemonte,001,Torino,001007,A221,Alpette,242
2019,01,Piemonte,001,Torino,001008,A222,Alpignano,16379
2019,01,Piemonte,001,Torino,001009,A275,Andezeno,2013
2019,01,Piemonte,001,Torino,001010,A282,Andrate,499
2019,01,Piemonte,001,Torino,001011,A295,Angrogna,863
2019,01,Piemonte,001,Torino,001012,A405,Arignano,1075
2019,01,Piemonte,001,Torino,001013,A518,Avigliana,12563
2019,01,Piemonte,001,Torino,001014,A525,Azeglio,1258
2019,01,Piemonte,001,Torino,001015,A584,Bairo,800
2019,01,Piemonte,001,Torino,001016,A587,Balangero,3163
2019,01,Piemonte,001,Torino,001017,A590,Baldissero Canavese,542
2019,01,Piemonte,001,Torino,001018,A591,Baldissero Torinese,3680
2019,01,Piemonte,001,Torino,001019,A599,Balme,111
2019,01,Piemonte,001,Torino,001020,A607,Banchette,3239
2019,01,Piemonte,001,Torino,001021,A625,Barbania,1604
2019,01,Piemonte,001,Torino,001022,A651,Bardonecchia,3149
2019,01,Piemonte,001,Torino,001023,A673,Barone Canavese,589
2019,01,Piemonte,001,Torino,001024,A734,Beinasco,17936
2019,01,Piemonte,001,Torino,001025,A853,Bibiana,3463
2019,01,Piemonte,001,Torino,001026,A910,Bobbio Pellice,545
2019,01,Piemonte,001,Torino,001027,A941,Bollengo,2167
2019,01,Piemonte,001,Torino,001028,A990,Borgaro Torinese,11912
2019,01,Piemonte,001,Torino,001029,B003,Borgiallo,588
2019,01,Piemonte,001,Torino,001030,B015,Borgofranco d'Ivrea,3672
2019,01,Piemonte,001,Torino,001031,B021,Borgomasino,788
2019,01,Piemonte,001,Torino,001032,B024,Borgone Susa,2209
2019,01,Piemonte,001,Torino,001033,B075,Bosconero,3133
2019,01,Piemonte,001,Torino,001034,B121,Brandizzo,8738
2019,01,Piemonte,001,Torino,001035,B171,Bricherasio,4616
2019,01,Piemonte,001,Torino,001036,B205,Brosso,394
2019,01,Piemonte,001,Torino,001037,B209,Brozolo,436
2019,01,Piemonte,001,Torino,001038,B216,Bruino,8696
2019,01,Piemonte,001,Torino,001039,B225,Brusasco,1528
2019,01,Piemonte,001,Torino,001040,B232,Bruzolo,1526
2019,01,Piemonte,001,Torino,001041,B278,Buriasco,1351
2019,01,Piemonte,001,Torino,001042,B279,Burolo,1144
2019,01,Piemonte,001,Torino,001043,B284,Busano,1636
2019,01,Piemonte,001,Torino,001044,B297,Bussoleno,5941
2019,01,Piemonte,001,Torino,001045,B305,Buttigliera Alta,6407
2019,01,Piemonte,001,Torino,001046,B350,Cafasse,3416
2019,01,Piemonte,001,Torino,001047,B435,Caluso,7544
2019,01,Piemonte,001,Torino,001048,B462,Cambiano,5980
2019,01,Piemonte,001,Torino,001049,B512,Campiglione Fenile,1341
2019,01,Piemonte,001,Torino,001050,B588,Candia Canavese,1232
2019,01,Piemonte,001,Torino,001051,B592,Candiolo,5635
2019,01,Piemonte,001,Torino,001052,B605,Canischio,277
2019,01,Piemonte,001,Torino,001053,B628,Cantalupa,2620
2019,01,Piemonte,001,Torino,001054,B637,Cantoira,576
2019,01,Piemonte,001,Torino,001055,B705,Caprie,2085
2019,01,Piemonte,001,Torino,001056,B733,Caravino,902
2019,01,Piemonte,001,Torino,001057,B762,Carema,771
2019,01,Piemonte,001,Torino,001058,B777,Carignano,9274
2019,01,Piemonte,001,Torino,001059,B791,Carmagnola,28969
2019,01,Piemonte,001,Torino,001060,B867,Casalborgone,1887
2019,01,Piemonte,001,Torino,001061,B953,Cascinette d'Ivrea,1511
2019,01,Piemonte,001,Torino,001062,B955,Caselette,3030
2019,01,Piemonte,001,Torino,001063,B960,Caselle Torinese,13958
2019,01,Piemonte,001,Torino,001064,C045,Castagneto Po,1782
2019,01,Piemonte,001,Torino,001065,C048,Castagnole Piemonte,2244
2019,01,Piemonte,001,Torino,001066,C133,Castellamonte,9946
2019,01,Piemonte,001,Torino,001067,C241,Castelnuovo Nigra,430
2019,01,Piemonte,001,Torino,001068,C307,Castiglione Torinese,6501
2019,01,Piemonte,001,Torino,001069,C369,Cavagnolo,2059
2019,01,Piemonte,001,Torino,001070,C404,Cavour,5492
2019,01,Piemonte,001,Torino,001071,C487,Cercenasco,1809
2019,01,Piemonte,001,Torino,001072,C497,Ceres,1045
2019,01,Piemonte,001,Torino,001073,C505,Ceresole Reale,167
2019,01,Piemonte,001,Torino,001074,C564,Cesana Torinese,943
2019,01,Piemonte,001,Torino,001075,C604,Chialamberto,368
2019,01,Piemonte,001,Torino,001076,C610,Chianocco,1612
2019,01,Piemonte,001,Torino,001077,C624,Chiaverano,2058
2019,01,Piemonte,001,Torino,001078,C627,Chieri,36958
2019,01,Piemonte,001,Torino,001079,C629,Chiesanuova,233
2019,01,Piemonte,001,Torino,001080,C639,Chiomonte,887
2019,01,Piemonte,001,Torino,001081,C655,Chiusa di San Michele,1622
2019,01,Piemonte,001,Torino,001082,C665,Chivasso,26909
2019,01,Piemonte,001,Torino,001083,C679,Ciconio,388
2019,01,Piemonte,001,Torino,001084,C711,Cintano,252
2019,01,Piemonte,001,Torino,001085,C715,Cinzano,330
2019,01,Piemonte,001,Torino,001086,C722,Ciriè,18576
2019,01,Piemonte,001,Torino,001087,C793,Claviere,210
2019,01,Piemonte,001,Torino,001088,C801,Coassolo Torinese,1497
2019,01,Piemonte,001,Torino,001089,C803,Coazze,3236
2019,01,Piemonte,001,Torino,001090,C860,Collegno,49686
2019,01,Piemonte,001,Torino,001091,C867,Colleretto Castelnuovo,316
2019,01,Piemonte,001,Torino,001092,C868,Colleretto Giacosa,573
2019,01,Piemonte,001,Torino,001093,C955,Condove,4596
2019,01,Piemonte,001,Torino,001094,D008,Corio,3209
2019,01,Piemonte,001,Torino,001095,D092,Cossano Canavese,486
2019,01,Piemonte,001,Torino,001096,D197,Cuceglio,989
2019,01,Piemonte,001,Torino,001097,D202,Cumiana,7895
2019,01,Piemonte,001,Torino,001098,D208,Cuorgnè,9677
2019,01,Piemonte,001,Torino,001099,D373,Druento,8863
2019,01,Piemonte,001,Torino,001100,D433,Exilles,251
2019,01,Piemonte,001,Torino,001101,D520,Favria,5247
2019,01,Piemonte,001,Torino,001102,D524,Feletto,2265
2019,01,Piemonte,001,Torino,001103,D532,Fenestrelle,510
2019,01,Piemonte,001,Torino,001104,D562,Fiano,2667
2019,01,Piemonte,001,Torino,001105,D608,Fiorano Canavese,769
2019,01,Piemonte,001,Torino,001106,D646,Foglizzo,2319
2019,01,Piemonte,001,Torino,001107,D725,Forno Canavese,3336
2019,01,Piemonte,001,Torino,001108,D781,Frassinetto,280
2019,01,Piemonte,001,Torino,001109,D805,Front,1641
2019,01,Piemonte,001,Torino,001110,D812,Frossasco,2866
2019,01,Piemonte,001,Torino,001111,D931,Garzigliana,552
2019,01,Piemonte,001,Torino,001112,D933,Gassino Torinese,9559
2019,01,Piemonte,001,Torino,001113,D983,Germagnano,1166
2019,01,Piemonte,001,Torino,001114,E009,Giaglione,609
2019,01,Piemonte,001,Torino,001115,E020,Giaveno,16386
2019,01,Piemonte,001,Torino,001116,E067,Givoletto,3939
2019,01,Piemonte,001,Torino,001117,E154,Gravere,676
2019,01,Piemonte,001,Torino,001118,E199,Groscavallo,199
2019,01,Piemonte,001,Torino,001119,E203,Grosso,1025
2019,01,Piemonte,001,Torino,001120,E216,Grugliasco,37592
2019,01,Piemonte,001,Torino,001121,E301,Ingria,44
2019,01,Piemonte,001,Torino,001122,E311,Inverso Pinasca,702
2019,01,Piemonte,001,Torino,001123,E345,Isolabella,383
2019,01,Piemonte,001,Torino,001124,E368,Issiglio,387
2019,01,Piemonte,001,Torino,001125,E379,Ivrea,23442
2019,01,Piemonte,001,Torino,001126,E394,La Cassa,1803
2019,01,Piemonte,001,Torino,001127,E423,La Loggia,8846
2019,01,Piemonte,001,Torino,001128,E445,Lanzo Torinese,5015
2019,01,Piemonte,001,Torino,001129,E484,Lauriano,1436
2019,01,Piemonte,001,Torino,001130,E518,Leini,16456
2019,01,Piemonte,001,Torino,001131,E520,Lemie,207
2019,01,Piemonte,001,Torino,001132,E551,Lessolo,1820
2019,01,Piemonte,001,Torino,001133,E566,Levone,442
2019,01,Piemonte,001,Torino,001134,E635,Locana,1438
2019,01,Piemonte,001,Torino,001135,E660,Lombardore,1735
2019,01,Piemonte,001,Torino,001136,E661,Lombriasco,1045
2019,01,Piemonte,001,Torino,001137,E683,Loranzè,1166
2019,01,Piemonte,001,Torino,001139,E758,Luserna San Giovanni,7248
2019,01,Piemonte,001,Torino,001140,E759,Lusernetta,496
2019,01,Piemonte,001,Torino,001141,E763,Lusigliè,569
2019,01,Piemonte,001,Torino,001142,E782,Macello,1169
2019,01,Piemonte,001,Torino,001143,E817,Maglione,417
2019,01,Piemonte,001,Torino,001144,E941,Marentino,1306
2019,01,Piemonte,001,Torino,001145,F041,Massello,54
2019,01,Piemonte,001,Torino,001146,F053,Mathi,3846
2019,01,Piemonte,001,Torino,001147,F058,Mattie,669
2019,01,Piemonte,001,Torino,001148,F067,Mazzè,4142
2019,01,Piemonte,001,Torino,001149,F074,Meana di Susa,788
2019,01,Piemonte,001,Torino,001150,F140,Mercenasco,1231
2019,01,Piemonte,001,Torino,001152,F182,Mezzenile,797
2019,01,Piemonte,001,Torino,001153,F315,Mombello di Torino,390
2019,01,Piemonte,001,Torino,001154,F318,Mompantero,649
2019,01,Piemonte,001,Torino,001155,F327,Monastero di Lanzo,346
2019,01,Piemonte,001,Torino,001156,F335,Moncalieri,57527
2019,01,Piemonte,001,Torino,001157,D553,Moncenisio,35
2019,01,Piemonte,001,Torino,001158,F407,Montaldo Torinese,720
2019,01,Piemonte,001,Torino,001159,F411,Montalenghe,996
2019,01,Piemonte,001,Torino,001160,F420,Montalto Dora,3401
2019,01,Piemonte,001,Torino,001161,F422,Montanaro,5180
2019,01,Piemonte,001,Torino,001162,F651,Monteu da Po,854
2019,01,Piemonte,001,Torino,001163,F733,Moriondo Torinese,843
2019,01,Piemonte,001,Torino,001164,F889,Nichelino,47494
2019,01,Piemonte,001,Torino,001165,F906,Noasca,116
2019,01,Piemonte,001,Torino,001166,F925,Nole,6817
2019,01,Piemonte,001,Torino,001167,F927,Nomaglio,286
2019,01,Piemonte,001,Torino,001168,F931,None,8022
2019,01,Piemonte,001,Torino,001169,F948,Novalesa,538
2019,01,Piemonte,001,Torino,001170,G010,Oglianico,1489
2019,01,Piemonte,001,Torino,001171,G087,Orbassano,23352
2019,01,Piemonte,001,Torino,001172,G109,Orio Canavese,774
2019,01,Piemonte,001,Torino,001173,G151,Osasco,1153
2019,01,Piemonte,001,Torino,001174,G152,Osasio,917
2019,01,Piemonte,001,Torino,001175,G196,Oulx,3371
2019,01,Piemonte,001,Torino,001176,G202,Ozegna,1227
2019,01,Piemonte,001,Torino,001177,G262,Palazzo Canavese,837
2019,01,Piemonte,001,Torino,001178,G303,Pancalieri,2091
2019,01,Piemonte,001,Torino,001179,G330,Parella,430
2019,01,Piemonte,001,Torino,001180,G387,Pavarolo,1135
2019,01,Piemonte,001,Torino,001181,G392,Pavone Canavese,3848
2019,01,Piemonte,001,Torino,001183,G398,Pecetto Torinese,4045
2019,01,Piemonte,001,Torino,001184,G463,Perosa Argentina,3171
2019,01,Piemonte,001,Torino,001185,G462,Perosa Canavese,520
2019,01,Piemonte,001,Torino,001186,G465,Perrero,645
2019,01,Piemonte,001,Torino,001187,G477,Pertusio,758
2019,01,Piemonte,001,Torino,001188,G505,Pessinetto,617
2019,01,Piemonte,001,Torino,001189,G559,Pianezza,15391
2019,01,Piemonte,001,Torino,001190,G672,Pinasca,2937
2019,01,Piemonte,001,Torino,001191,G674,Pinerolo,36119
2019,01,Piemonte,001,Torino,001192,G678,Pino Torinese,8402
2019,01,Piemonte,001,Torino,001193,G684,Piobesi Torinese,3806
2019,01,Piemonte,001,Torino,001194,G691,Piossasco,18366
2019,01,Piemonte,001,Torino,001195,G705,Piscina,3370
2019,01,Piemonte,001,Torino,001196,G719,Piverone,1365
2019,01,Piemonte,001,Torino,001197,G777,Poirino,10412
2019,01,Piemonte,001,Torino,001198,G805,Pomaretto,1011
2019,01,Piemonte,001,Torino,001199,G826,Pont-Canavese,3290
2019,01,Piemonte,001,Torino,001200,G900,Porte,1034
2019,01,Piemonte,001,Torino,001201,G973,Pragelato,775
2019,01,Piemonte,001,Torino,001202,G978,Prali,239
2019,01,Piemonte,001,Torino,001203,G979,Pralormo,1905
2019,01,Piemonte,001,Torino,001204,G982,Pramollo,224
2019,01,Piemonte,001,Torino,001205,G986,Prarostino,1283
2019,01,Piemonte,001,Torino,001206,G988,Prascorsano,753
2019,01,Piemonte,001,Torino,001207,G997,Pratiglione,514
2019,01,Piemonte,001,Torino,001208,H100,Quagliuzzo,331
2019,01,Piemonte,001,Torino,001209,H120,Quassolo,345
2019,01,Piemonte,001,Torino,001210,H127,Quincinetto,1030
2019,01,Piemonte,001,Torino,001211,H207,Reano,1774
2019,01,Piemonte,001,Torino,001212,H270,Ribordone,49
2019,01,Piemonte,001,Torino,001213,H333,Rivalba,1153
2019,01,Piemonte,001,Torino,001214,H335,Rivalta di Torino,20068
2019,01,Piemonte,001,Torino,001215,H337,Riva presso Chieri,4749
2019,01,Piemonte,001,Torino,001216,H338,Rivara,2586
2019,01,Piemonte,001,Torino,001217,H340,Rivarolo Canavese,12462
2019,01,Piemonte,001,Torino,001218,H344,Rivarossa,1592
2019,01,Piemonte,001,Torino,001219,H355,Rivoli,48542
2019,01,Piemonte,001,Torino,001220,H367,Robassomero,3066
2019,01,Piemonte,001,Torino,001221,H386,Rocca Canavese,1714
2019,01,Piemonte,001,Torino,001222,H498,Roletto,2034
2019,01,Piemonte,001,Torino,001223,H511,Romano Canavese,2651
2019,01,Piemonte,001,Torino,001224,H539,Ronco Canavese,300
2019,01,Piemonte,001,Torino,001225,H547,Rondissone,1887
2019,01,Piemonte,001,Torino,001226,H554,Rorà,237
2019,01,Piemonte,001,Torino,001227,H555,Roure,797
2019,01,Piemonte,001,Torino,001228,H583,Rosta,4957
2019,01,Piemonte,001,Torino,001229,H627,Rubiana,2373
2019,01,Piemonte,001,Torino,001230,H631,Rueglio,777
2019,01,Piemonte,001,Torino,001231,H691,Salassa,1850
2019,01,Piemonte,001,Torino,001232,H684,Salbertrand,617
2019,01,Piemonte,001,Torino,001233,H702,Salerano Canavese,473
2019,01,Piemonte,001,Torino,001234,H734,Salza di Pinerolo,77
2019,01,Piemonte,001,Torino,001235,H753,Samone,1581
2019,01,Piemonte,001,Torino,001236,H775,San Benigno Canavese,6030
2019,01,Piemonte,001,Torino,001237,H789,San Carlo Canavese,4024
2019,01,Piemonte,001,Torino,001238,H804,San Colombano Belmonte,354
2019,01,Piemonte,001,Torino,001239,H820,San Didero,540
2019,01,Piemonte,001,Torino,001240,H847,San Francesco al Campo,4908
2019,01,Piemonte,001,Torino,001241,H855,Sangano,3752
2019,01,Piemonte,001,Torino,001242,H862,San Germano Chisone,1761
2019,01,Piemonte,001,Torino,001243,H873,San Gillio,3193
2019,01,Piemonte,001,Torino,001244,H890,San Giorgio Canavese,2567
2019,01,Piemonte,001,Torino,001245,H900,San Giorio di Susa,967
2019,01,Piemonte,001,Torino,001246,H936,San Giusto Canavese,3355
2019,01,Piemonte,001,Torino,001247,H997,San Martino Canavese,817
2019,01,Piemonte,001,Torino,001248,I024,San Maurizio Canavese,10314
2019,01,Piemonte,001,Torino,001249,I030,San Mauro Torinese,18910
2019,01,Piemonte,001,Torino,001250,I090,San Pietro Val Lemina,1416
2019,01,Piemonte,001,Torino,001251,I126,San Ponso,253
2019,01,Piemonte,001,Torino,001252,I137,San Raffaele Cimena,3117
2019,01,Piemonte,001,Torino,001253,I152,San Sebastiano da Po,1936
2019,01,Piemonte,001,Torino,001254,I154,San Secondo di Pinerolo,3617
2019,01,Piemonte,001,Torino,001255,I258,Sant'Ambrogio di Torino,4707
2019,01,Piemonte,001,Torino,001256,I296,Sant'Antonino di Susa,4248
2019,01,Piemonte,001,Torino,001257,I327,Santena,10739
2019,01,Piemonte,001,Torino,001258,I465,Sauze di Cesana,247
2019,01,Piemonte,001,Torino,001259,I466,Sauze d'Oulx,1096
2019,01,Piemonte,001,Torino,001260,I490,Scalenghe,3282
2019,01,Piemonte,001,Torino,001261,I511,Scarmagno,830
2019,01,Piemonte,001,Torino,001262,I539,Sciolze,1448
2019,01,Piemonte,001,Torino,001263,I692,Sestriere,935
2019,01,Piemonte,001,Torino,001264,I701,Settimo Rottaro,472
2019,01,Piemonte,001,Torino,001265,I703,Settimo Torinese,46999
2019,01,Piemonte,001,Torino,001266,I702,Settimo Vittone,1532
2019,01,Piemonte,001,Torino,001267,I886,Sparone,970
2019,01,Piemonte,001,Torino,001268,I969,Strambinello,270
2019,01,Piemonte,001,Torino,001269,I970,Strambino,6290
2019,01,Piemonte,001,Torino,001270,L013,Susa,6256
2019,01,Piemonte,001,Torino,001271,L066,Tavagnasco,795
2019,01,Piemonte,001,Torino,001272,L219,Torino,875698
2019,01,Piemonte,001,Torino,001273,L238,Torrazza Piemonte,2957
2019,01,Piemonte,001,Torino,001274,L247,Torre Canavese,601
2019,01,Piemonte,001,Torino,001275,L277,Torre Pellice,4587
2019,01,Piemonte,001,Torino,001276,L327,Trana,3825
2019,01,Piemonte,001,Torino,001278,L345,Traversella,324
2019,01,Piemonte,001,Torino,001279,L340,Traves,526
2019,01,Piemonte,001,Torino,001280,L445,Trofarello,10858
2019,01,Piemonte,001,Torino,001281,L515,Usseaux,186
2019,01,Piemonte,001,Torino,001282,L516,Usseglio,201
2019,01,Piemonte,001,Torino,001283,L538,Vaie,1412
2019,01,Piemonte,001,Torino,001284,L555,Val della Torre,3921
2019,01,Piemonte,001,Torino,001285,L578,Valgioie,957
2019,01,Piemonte,001,Torino,001286,L629,Vallo Torinese,775
2019,01,Piemonte,001,Torino,001287,L644,Valperga,3056
2019,01,Piemonte,001,Torino,001288,B510,Valprato Soana,99
2019,01,Piemonte,001,Torino,001289,L685,Varisella,830
2019,01,Piemonte,001,Torino,001290,L698,Vauda Canavese,1447
2019,01,Piemonte,001,Torino,001291,L726,Venaus,882
2019,01,Piemonte,001,Torino,001292,L727,Venaria Reale,33564
2019,01,Piemonte,001,Torino,001293,L779,Verolengo,4841
2019,01,Piemonte,001,Torino,001294,L787,Verrua Savoia,1398
2019,01,Piemonte,001,Torino,001295,L811,Vestignè,796
2019,01,Piemonte,001,Torino,001296,L830,Vialfrè,242
2019,01,Piemonte,001,Torino,001298,L857,Vidracco,528
2019,01,Piemonte,001,Torino,001299,L898,Vigone,5163
2019,01,Piemonte,001,Torino,001300,L948,Villafranca Piemonte,4616
2019,01,Piemonte,001,Torino,001301,L982,Villanova Canavese,1212
2019,01,Piemonte,001,Torino,001302,M002,Villarbasse,3455
2019,01,Piemonte,001,Torino,001303,L999,Villar Dora,2892
2019,01,Piemonte,001,Torino,001304,M004,Villareggia,1055
2019,01,Piemonte,001,Torino,001305,M007,Villar Focchiardo,1967
2019,01,Piemonte,001,Torino,001306,M013,Villar Pellice,1069
2019,01,Piemonte,001,Torino,001307,M014,Villar Perosa,4048
2019,01,Piemonte,001,Torino,001308,M027,Villastellone,4659
2019,01,Piemonte,001,Torino,001309,M060,Vinovo,15144
2019,01,Piemonte,001,Torino,001310,M069,Virle Piemonte,1173
2019,01,Piemonte,001,Torino,001311,M071,Vische,1268
2019,01,Piemonte,001,Torino,001312,M080,Vistrorio,531
2019,01,Piemonte,001,Torino,001313,M094,Viù,1016
2019,01,Piemonte,001,Torino,001314,M122,Volpiano,15450
2019,01,Piemonte,001,Torino,001315,M133,Volvera,8639
2019,01,Piemonte,001,Torino,001316,M316,Mappano,7339
2019,01,Piemonte,001,Torino,001317,M405,Val di Chy,1282
2019,01,Piemonte,001,Torino,001318,M415,Valchiusa,1032
2019,01,Piemonte,002,Vercelli,002002,A119,Alagna Valsesia,708
2019,01,Piemonte,002,Vercelli,002003,A130,Albano Vercellese,321
2019,01,Piemonte,002,Vercelli,002004,A198,Alice Castello,2580
2019,01,Piemonte,002,Vercelli,002006,A358,Arborio,862
2019,01,Piemonte,002,Vercelli,002007,A466,Asigliano Vercellese,1442
2019,01,Piemonte,002,Vercelli,002008,A600,Balmuccia,112
2019,01,Piemonte,002,Vercelli,002009,A601,Balocco,227
2019,01,Piemonte,002,Vercelli,002011,A847,Bianzè,1916
2019,01,Piemonte,002,Vercelli,002014,A914,Boccioleto,178
2019,01,Piemonte,002,Vercelli,002015,B009,Borgo d'Ale,2341
2019,01,Piemonte,002,Vercelli,002016,B041,Borgosesia,12571
2019,01,Piemonte,002,Vercelli,002017,B046,Borgo Vercelli,2250
2019,01,Piemonte,002,Vercelli,002021,B280,Buronzo,863
2019,01,Piemonte,002,Vercelli,002025,B505,Campertogno,235
2019,01,Piemonte,002,Vercelli,002029,B752,Carcoforo,76
2019,01,Piemonte,002,Vercelli,002030,B767,Caresana,1059
2019,01,Piemonte,002,Vercelli,002031,B768,Caresanablot,1123
2019,01,Piemonte,002,Vercelli,002032,B782,Carisio,806
2019,01,Piemonte,002,Vercelli,002033,B928,Casanova Elvo,223
2019,01,Piemonte,002,Vercelli,002035,B952,San Giacomo Vercellese,294
2019,01,Piemonte,002,Vercelli,002041,C548,Cervatto,58
2019,01,Piemonte,002,Vercelli,002042,C680,Cigliano,4426
2019,01,Piemonte,002,Vercelli,002043,C757,Civiasco,254
2019,01,Piemonte,002,Vercelli,002045,C884,Collobiano,88
2019,01,Piemonte,002,Vercelli,002047,D113,Costanzana,757
2019,01,Piemonte,002,Vercelli,002048,D132,Cravagliana,250
2019,01,Piemonte,002,Vercelli,002049,D154,Crescentino,7786
2019,01,Piemonte,002,Vercelli,002052,D187,Crova,411
2019,01,Piemonte,002,Vercelli,002054,D281,Desana,1064
2019,01,Piemonte,002,Vercelli,002057,D641,Fobello,192
2019,01,Piemonte,002,Vercelli,002058,D676,Fontanetto Po,1103
2019,01,Piemonte,002,Vercelli,002059,D712,Formigliana,504
2019,01,Piemonte,002,Vercelli,002061,D938,Gattinara,7825
2019,01,Piemonte,002,Vercelli,002062,E007,Ghislarengo,857
2019,01,Piemonte,002,Vercelli,002065,E163,Greggio,349
2019,01,Piemonte,002,Vercelli,002066,E237,Guardabosone,338
2019,01,Piemonte,002,Vercelli,002067,E433,Lamporo,508
2019,01,Piemonte,002,Vercelli,002068,E528,Lenta,833
2019,01,Piemonte,002,Vercelli,002070,E583,Lignana,557
2019,01,Piemonte,002,Vercelli,002071,E626,Livorno Ferraris,4334
2019,01,Piemonte,002,Vercelli,002072,E711,Lozzolo,824
2019,01,Piemonte,002,Vercelli,002078,F297,Mollia,98
2019,01,Piemonte,002,Vercelli,002079,F342,Moncrivello,1395
2019,01,Piemonte,002,Vercelli,002082,F774,Motta de' Conti,763
2019,01,Piemonte,002,Vercelli,002088,G016,Olcenengo,782
2019,01,Piemonte,002,Vercelli,002089,G018,Oldenico,219
2019,01,Piemonte,002,Vercelli,002090,G266,Palazzolo Vercellese,1187
2019,01,Piemonte,002,Vercelli,002091,G471,Pertengo,296
2019,01,Piemonte,002,Vercelli,002093,G528,Pezzana,1292
2019,01,Piemonte,002,Vercelli,002096,G666,Pila,138
2019,01,Piemonte,002,Vercelli,002097,G685,Piode,180
2019,01,Piemonte,002,Vercelli,002102,G940,Postua,578
2019,01,Piemonte,002,Vercelli,002104,G985,Prarolo,726
2019,01,Piemonte,002,Vercelli,002107,H108,Quarona,4001
2019,01,Piemonte,002,Vercelli,002108,H132,Quinto Vercellese,399
2019,01,Piemonte,002,Vercelli,002110,H188,Rassa,64
2019,01,Piemonte,002,Vercelli,002113,H293,Rimella,135
2019,01,Piemonte,002,Vercelli,002115,H346,Rive,447
2019,01,Piemonte,002,Vercelli,002116,H365,Roasio,2336
2019,01,Piemonte,002,Vercelli,002118,H549,Ronsecco,567
2019,01,Piemonte,002,Vercelli,002121,H577,Rossa,178
2019,01,Piemonte,002,Vercelli,002122,H364,Rovasenda,929
2019,01,Piemonte,002,Vercelli,002126,H690,Salasco,225
2019,01,Piemonte,002,Vercelli,002127,H707,Sali Vercellese,105
2019,01,Piemonte,002,Vercelli,002128,H725,Saluggia,3916
2019,01,Piemonte,002,Vercelli,002131,H861,San Germano Vercellese,1544
2019,01,Piemonte,002,Vercelli,002133,I337,Santhià,8468
2019,01,Piemonte,002,Vercelli,002134,I544,Scopa,391
2019,01,Piemonte,002,Vercelli,002135,I545,Scopello,362
2019,01,Piemonte,002,Vercelli,002137,I663,Serravalle Sesia,4891
2019,01,Piemonte,002,Vercelli,002142,I984,Stroppiana,1194
2019,01,Piemonte,002,Vercelli,002147,L420,Tricerro,694
2019,01,Piemonte,002,Vercelli,002148,L429,Trino,7029
2019,01,Piemonte,002,Vercelli,002150,L451,Tronzano Vercellese,3454
2019,01,Piemonte,002,Vercelli,002152,L566,Valduggia,1959
2019,01,Piemonte,002,Vercelli,002156,L669,Varallo,7139
2019,01,Piemonte,002,Vercelli,002158,L750,Vercelli,46035
2019,01,Piemonte,002,Vercelli,002163,M003,Villarboit,427
2019,01,Piemonte,002,Vercelli,002164,M028,Villata,1564
2019,01,Piemonte,002,Vercelli,002166,M106,Vocca,161
2019,01,Piemonte,002,Vercelli,002170,M389,Alto Sermenza,157
2019,01,Piemonte,002,Vercelli,002171,M398,Cellio con Breia,981
2019,01,Piemonte,003,Novara,003001,A088,Agrate Conturbia,1549
2019,01,Piemonte,003,Novara,003002,A264,Ameno,953
2019,01,Piemonte,003,Novara,003006,A414,Armeno,2196
2019,01,Piemonte,003,Novara,003008,A429,Arona,13952
2019,01,Piemonte,003,Novara,003012,A653,Barengo,788
2019,01,Piemonte,003,Novara,003016,A752,Bellinzago Novarese,9579
2019,01,Piemonte,003,Novara,003018,A844,Biandrate,1302
2019,01,Piemonte,003,Novara,003019,A911,Boca,1198
2019,01,Piemonte,003,Novara,003021,A929,Bogogno,1276
2019,01,Piemonte,003,Novara,003022,A953,Bolzano Novarese,1197
2019,01,Piemonte,003,Novara,003023,B016,Borgolavezzaro,2030
2019,01,Piemonte,003,Novara,003024,B019,Borgomanero,21666
2019,01,Piemonte,003,Novara,003025,B043,Borgo Ticino,5166
2019,01,Piemonte,003,Novara,003026,B176,Briga Novarese,2834
2019,01,Piemonte,003,Novara,003027,B183,Briona,1152
2019,01,Piemonte,003,Novara,003030,B431,Caltignaga,2517
2019,01,Piemonte,003,Novara,003032,B473,Cameri,10856
2019,01,Piemonte,003,Novara,003036,B823,Carpignano Sesia,2518
2019,01,Piemonte,003,Novara,003037,B864,Casalbeltrame,938
2019,01,Piemonte,003,Novara,003039,B883,Casaleggio Novara,915
2019,01,Piemonte,003,Novara,003040,B897,Casalino,1525
2019,01,Piemonte,003,Novara,003041,B920,Casalvolone,864
2019,01,Piemonte,003,Novara,003042,C149,Castellazzo Novarese,319
2019,01,Piemonte,003,Novara,003043,C166,Castelletto sopra Ticino,9915
2019,01,Piemonte,003,Novara,003044,C364,Cavaglietto,383
2019,01,Piemonte,003,Novara,003045,C365,Cavaglio d'Agogna,1172
2019,01,Piemonte,003,Novara,003047,C378,Cavallirio,1343
2019,01,Piemonte,003,Novara,003049,C483,Cerano,6764
2019,01,Piemonte,003,Novara,003051,C829,Colazza,451
